X1	X2	X3	X4	X5	X6	X7	X8	X9	target
69142.2514010584	68637.53819160233	30590.28634778072	48166.55422919239	52293.15979633313	65341.40362683976	42145.7968143908	47954.97570843941	32927.553098115044	592840.6443877501
36392.67239510406	49279.932233732	43484.38637211288	77469.2440623792	42556.125423497215	66881.92613908037	67201.80198068856	76267.61815397115	54379.51927723412	686884.5250859188
39212.61673138819	65357.50517992795	23664.73917169267	26850.2115387547	37237.92877347785	61472.65956599884	45852.48523141331	43080.17658934355	50672.38020906144	703054.8080082721
53392.83364049419	58082.86742340996	40869.56111862789	43792.16531732961	38540.434770136286	49327.38643516581	41302.02477793455	38741.18531973866	51629.58257190289	672357.2909143161
62769.373330841154	49328.7955309904	41957.22202657504	54788.72568176006	48791.80956306893	65701.49372291745	56891.5657369824	87506.09814638106	84014.24085911231	874851.4638156203
72313.08941009743	60346.60001912018	16239.97993741185	63790.67198346272	45262.225239489	42613.752996323485	51655.4730234727	59495.09065979483	60900.08426427017	959853.9956554084
56340.33987300256	58743.1638193959	39703.22497341645	77925.93511288641	22032.49463112177	36689.20888832319	47082.57051890142	22481.32153673052	47276.47654396891	897766.4830157458
40341.87132860643	55637.03006807976	42870.23671862342	71243.7076636745	54539.56581597765	49450.09741541641	59177.90693232973	75496.83313464449	58590.30631559256	633363.4492340599
56640.4675852818	74087.43707375071	41905.31977458614	50228.63086679591	56381.85018105513	51424.90496530235	43311.512373491045	60220.58215406723	39925.697427819214	534174.558615737
40309.73805849898	64421.28338424864	38143.76435263966	63258.99955840478	38583.4246701688	47262.06830146762	48975.93900897032	33684.28044979474	61412.56238624799	795264.8121423356
39249.412455081736	35371.13751451123	33733.88079765222	67546.65172316786	62032.45359835848	57996.51671805822	57960.90867683102	60221.18070764645	40096.04835079824	405706.6674887785
82286.70867824952	46001.49774323332	39083.93415334637	38350.14410549619	89364.98559386597	53692.200779343744	37263.11120448962	66298.82135417522	61849.15247830616	423682.1825517141
39441.641300846	35761.39037650879	19578.536529845165	60112.99952355004	43752.449183769335	55873.381162131314	57506.21977833972	55842.05130688393	60131.67764975049	719709.0108308896
61963.343977084216	41291.60407836553	44563.995672506666	31214.62607813296	37686.74600958288	54926.42818527721	27518.529210239303	58898.08873031583	49685.489893268976	484126.4383393909
40622.85412468971	43422.35963276318	39705.83708767925	57946.682301445966	44711.13277818109	56733.51555647773	71590.94936499004	42326.28212361245	23538.56580093576	556148.0827173182
45118.50492818118	54115.78522251445	42140.75929414847	66951.32120754525	30409.39643093464	49028.976377972926	73548.03532599052	71544.39220876829	70793.9888807235	1008272.1437481944
53411.59674080055	40845.953209491854	35537.81778277228	67186.4866518382	55667.74816243422	46052.80886949731	43621.23424118569	44352.92316855473	35763.85383424612	443171.7739785967
42214.53504319155	55584.18464607533	50372.20778361226	77285.45171386463	62128.70582332953	84044.89904465618	38361.35206539581	66445.57957419056	52815.63766145559	351592.9928045565
44791.22494284774	57241.72636577354	44090.03458602959	69306.275454728	62252.546048611846	57693.03865233505	43680.02666281683	64164.82376127635	48570.08002714861	426229.1514302108
66300.88487174975	45836.53966256336	36404.58304246325	22025.580589988225	40021.271896330014	11350.995838953211	27637.915856390056	64489.76763710903	62106.13356018226	654860.1049288874
31420.38233170261	42013.28049435221	62572.97887417592	50483.84537128764	48351.31519045719	61899.39756965807	57583.04738785122	56072.45110364397	46770.45297636549	412793.91896756977
44041.06090325701	48218.964985649895	34241.63790283865	38989.69720329414	47864.99534281724	36650.248346828776	51990.34901920957	50321.76385742155	46303.51066503075	588776.8235552917
37124.01883265835	58954.891250014334	46152.27448694554	66231.27738759857	40352.99448442199	56328.36625950347	55671.93219780693	58973.22476977614	37255.934035733175	560321.5865901064
62232.78552785974	40121.09571390996	63162.02678373188	80419.582188842	96471.05101277556	32004.00143641133	51628.22197346378	14810.371318310745	58518.42680911574	377145.97135049326
22304.258445308224	34732.84440279297	45646.1845083828	20785.04703811859	23908.090090469374	49809.95743788738	41299.63301649815	86015.1674208146	78268.80833068816	596676.7031012261
73585.1059777428	66999.14993609158	29492.01131295269	58360.26942851379	46302.64252360877	59783.25336712776	45506.44595732371	45829.96155135675	71101.10595580038	957990.6767540828
42217.29003465591	51822.24151005982	35824.97731183873	54635.70492975204	83356.1286528661	20191.264092012225	57450.89905284394	23013.905581243576	42710.67155461295	431432.2702277587
39277.96725389139	56822.55454856115	33739.826967090004	61453.9349057291	2397.3004085587622	36238.87106968584	33650.629640870124	46719.65195520436	41691.09961089027	768373.1871055013
91800.9747119734	62875.70486682003	45207.52624219216	72826.26685680266	83810.24183833422	63676.97104875549	60898.88288918667	53483.89515942486	47805.85802945056	688099.7685462546
6335.567675729711	59248.88518077175	47318.34521128301	25315.170358646632	31780.28979433736	93606.55603903848	44425.12625683079	63974.96253188998	39954.51100468969	305726.9814054004
44431.12438687726	65984.46873251103	43471.0035335651	64696.226853276494	64140.26430003193	60832.01960231029	52025.3026720588	33753.756077754995	49945.35946247845	553760.3645682975
61774.67037982298	64477.55961841688	17941.391732715365	69932.14965709564	38182.72547173283	44164.47904662996	83080.62717153013	56475.71427286248	44030.85236056973	1104063.6307797192
69147.93847528381	60819.45571884538	28651.559628769588	30902.97803200588	49435.20309031796	47127.65073868804	49586.23725846405	50919.208356919386	89829.5650747654	1040106.8272415188
44998.02430901721	58459.04396473134	53576.62072630411	19372.31775771411	65257.92686260064	44507.109276610536	54026.32590694475	72124.40663388341	28835.769614112432	276596.09916692326
35872.70084023251	83514.43526070347	43526.80395357762	41706.88813501453	50456.32240314245	48063.56226377224	45536.67689491617	61933.75144527886	61669.83623986997	647709.9421890507
57026.376223938445	66630.5141186793	34563.44527706619	67382.48033997764	27854.19823568805	72910.43416601188	48624.38236526394	40776.14126014665	45374.647510661554	839925.2696334136
63266.026496213344	78498.70231516949	22401.893374208685	52709.86675845165	21784.895561475016	46204.48037700958	45173.61164018569	62151.29002783631	50690.96378110467	989432.7383279594
49025.9917075214	75017.66778638895	54938.59570177172	4597.460950921693	31379.66692577976	64846.51516499189	50430.210353115	33307.32191945361	40217.75196457048	680991.071989729
58566.83550751423	35594.44206169648	35136.87574381731	61567.30046830695	31720.38879163187	75344.19800760136	64511.947110800575	23735.64503304836	35610.24453474787	774899.0910484999
48382.81816350376	36142.30819802376	36888.5963789999	57586.81070907802	32011.150201907065	34645.899473657206	52953.37128681895	50349.47858877443	50494.08587523922	717930.9096395962
71349.39349040129	74106.10979183165	55787.639870778905	58345.30461160323	43486.33127322417	30917.964561723653	73962.01747114265	37922.772712394064	60222.40191780271	1083689.4529193395
24767.60121945378	55176.58768733181	19481.58908765112	42287.0708781057	32965.71941243544	62700.50123746936	49972.84245472792	28731.157896222783	63559.804763843465	785985.5403357293
54407.15378648283	68990.55221551178	35841.326878000225	52521.6543844734	46845.58686485782	60700.29145763143	56196.53425230973	47352.80038258789	50969.85500881909	779737.0745045949
57493.96517130744	66871.08636528277	39094.42507048349	40474.90647655389	37667.064802165085	49875.89973706647	34528.43750733888	42456.58838416806	42029.29894974155	621966.3017205128
45310.80964057132	48446.55205632968	53632.94842807368	50672.01635227614	37055.599934684855	76297.06698123887	37194.89086478128	51821.3874292944	60047.52497646628	550903.8586667342
65449.26464718823	45461.9834941613	38297.33350405823	40359.90083149197	43036.20992886136	75235.91540827397	58972.54252648812	66269.10931604849	28148.71310571365	577526.1696892688
71046.82606485087	43417.2657019226	57256.71193744084	60109.39372518381	59979.77918144786	79972.86494346918	45216.00000222288	38026.53274987341	36271.13865437092	417837.6996367431
48883.380652571854	35864.651785450646	38845.775098293205	61640.41081916128	55371.836115589234	19676.59934397986	46754.14275642198	27022.757878772456	63893.86538217653	651259.6122739002
30136.42722347949	41693.89243667927	34709.59666867551	19599.27972754148	47848.89280633271	45891.76719877945	26469.237884077826	58264.32989911498	61027.78421846932	359579.3782050636
53157.451735514	35016.70157402628	41020.1605499916	61872.34883525056	73312.48456457187	40485.76826191195	27657.284360749407	65475.87682823158	28698.13722249102	71359.46015777832
64359.01774950509	61411.90049778005	48621.28519582541	44082.35684546999	45068.13224317518	76356.11085339883	36060.39572074424	79421.727165913	45022.33388050148	508729.5702284142
38441.94412976951	71078.15973171729	58706.38529498895	62081.55645923685	52769.23267376866	77819.15872951396	48434.44740802175	30543.846564090527	56919.65281906252	577525.9361950145
42477.64391733142	46428.2812121462	22195.88652743918	38009.73882330683	25935.647099299465	34348.54717724419	62275.54890681901	34606.88091180355	90582.23856955592	1164153.9234719756
44737.496755891545	56477.84807619587	40702.1472200427	72598.23169151478	51089.68859756272	55209.46091074338	43029.58023381498	42677.7597115006	43317.85230555461	518032.5648033056
54057.69783278232	34132.32784082	16834.930769698527	59347.91453957676	41093.01394907538	53060.24306515063	48203.56040592248	34134.974133969255	49290.45827943732	716401.0465744475
42053.98635233417	45290.706662397584	29451.576078461723	39521.81289567438	46052.959563639255	38479.72331551592	57395.63573075313	77192.8038380705	41043.3338456945	551805.272158225
47661.38308583018	40896.14777423516	52637.63335995227	67481.439315392	43430.56010648672	50454.88534222405	29414.896951478448	45962.25716469174	49214.11956329292	412172.9062528653
53939.51136234347	96523.27778338444	18320.939726586268	70794.32461724948	44398.73656131433	62107.38697517705	54234.04599808104	38386.21455955043	53519.67310448135	996703.1620231118
35888.959576595684	68096.52252923956	56214.92976400207	83546.01562316394	40688.76130230648	61160.83848998013	78402.42722437475	40405.09394654485	26316.49709994438	691236.3794499143
52817.943441986856	58731.21935460311	38652.300620823866	75721.2854684196	43967.24871402334	53529.74824860203	63488.84162446505	37613.45168208864	74026.38285827219	997013.2803715396
48807.63297805057	46417.93187568658	26952.10969909263	39627.87155849275	93292.35415216444	69615.85628731237	30695.542485886257	28086.823855871116	57419.171540691896	230084.429433833
57597.28942979812	54159.66805737862	14620.054698290372	52842.80649222929	48048.36945291488	88969.33476557063	45912.380640387535	56470.01600931358	49453.03447206049	683820.0154584119
84539.41326810127	39863.74243009933	43363.42462230567	76641.60672878109	45857.768541218175	57032.24957389716	34486.65216466675	58685.43148976643	47102.375815414176	625653.2409299737
84890.51858139358	40623.43911713663	37657.88677322437	60170.02009693686	46260.84173417849	34246.41930140582	63171.39833562263	91747.78603171892	53012.863581168	858348.2666828596
31592.84452786905	63987.62417953017	62916.04500772498	50392.449379714926	68407.36420584033	46834.82724871138	59595.760806956336	12425.225114292183	87288.25088092258	736293.771192475
91082.86800508652	40034.95352412319	37772.93487714842	32895.145669523015	62022.0688430792	76675.65171913056	70368.87724133315	72591.08193229508	46940.82248827043	756296.5227135501
41556.58794117434	64721.48221568688	56874.95448794539	26689.96212574685	35159.64913503953	37631.89290751074	36095.26133533648	65696.75170573952	46999.33476511105	484259.0619490882
64897.304535020114	59918.186231953485	76672.25326489215	39184.32638048448	55219.32981584707	41442.69410833432	37022.62955110401	51009.86128908271	52106.4340367724	457738.3603627317
47017.77834339762	53348.4175968417	47337.06128690926	22176.19387836394	22526.05755432206	39732.47473168744	51158.83152781658	47017.9459438358	72782.40378183888	911182.123679682
59436.65911602463	43464.39902471299	47758.11931543116	13521.1434851437	68913.04017478289	60525.09304298637	28733.513881439718	25354.790309143387	75776.30522707744	470850.4767386376
67608.4865750159	48083.55640132758	25941.10304585626	57711.91611193503	34207.26951661763	41616.57854679213	65842.794337243	65655.51558232658	52424.44293504869	962942.465623876
56438.44798145872	67292.29018898163	41496.2923064393	39346.300788847366	58864.87708906047	60241.398775367874	61204.13369262221	50967.26045280392	40738.47982929582	628940.0621305053
42630.12150427393	53720.29339411948	52070.3743842765	52859.67461701171	43704.03773332445	50774.63089852643	40508.37137566873	45201.4838555085	17823.35786624628	291354.48061016144
60153.70929137949	65208.91097873121	45615.30166624324	47210.20076289095	34143.75816533627	51215.73720653552	34358.66930874345	142.5346067748684	56720.50459092845	799850.5129184301
45257.4943687028	43756.54829050192	43610.55210273344	60475.95481794829	40934.64566986039	58388.53391108799	52462.23569507551	33752.10418171744	57988.6214338231	692088.859533818
69062.1342661423	93264.2773342682	51853.03638432548	54097.34628107342	58419.68614165688	44046.11005428417	79798.62353108979	54346.940857662776	45779.424400725984	947784.470169518
41533.9533182592	70952.70901078661	34899.77429095066	31184.240876135063	58446.147428424425	70347.69062533967	82424.35817082529	30231.85723272395	60766.35140356303	899600.1409940112
40528.41268697906	14203.908628782556	51061.343512691856	87260.7965244561	49420.16967014717	27354.087174078555	39997.286785974575	43179.871057083976	34296.16822155102	260222.4099162247
41626.53817676684	54525.55087069297	40632.87217573304	58754.15632122461	69829.95123639438	63814.67619612144	34289.893397117194	75257.20044520077	54817.12889258249	293864.7645142324
59644.04114408167	38016.0854073816	49582.30685043783	73075.44394656927	37554.95029924377	47719.09093153544	48631.45987638688	37481.90321222884	59985.44445814796	764886.6131210084
24345.997179285627	68080.68248967842	25087.829108834303	65369.30709469677	47328.61107066195	34696.905152390886	43093.15025566001	63194.7677620616	51621.32040218527	563973.4625669467
68287.35617029101	59532.675788068176	31563.12286162852	84689.27653270995	48467.882977989655	33391.32069832956	59689.69635286651	58156.58861856495	56073.13459298003	927179.900391616
46882.12640852416	70062.24890035314	37383.113636889146	46585.46965989975	64846.50881545808	75217.7966716772	56904.97470986682	39756.1958425693	42114.23991326676	556778.9591709424
59712.05660913682	91107.43841828346	38935.16569498393	48025.1490665779	48930.86912291903	66865.63314125047	28653.963831958663	16847.22244239112	40934.430424821854	621075.5065328049
38467.678964112194	51203.35650180792	28736.377844742	61650.80558276988	35699.22860724961	84233.47833814115	64073.481493799176	54915.00470240228	65825.45996554969	866763.2420271526
60082.81335626161	55799.20753920846	21763.203875037645	31515.84115401844	51506.10328130177	15977.227715707497	61737.0575773118	48435.69055307631	100000.0	1177508.1925196566
49946.99737804588	76881.99270580239	3788.373762948751	71336.52665367171	66620.65277481922	16917.540817267556	43938.21171687194	44708.01397344054	28283.112525706794	575613.4136338778
46530.17115720768	50619.80898848618	49279.97896810205	61929.85930835781	38120.06311557107	49460.77608798485	76571.9958262929	81392.541577746	56716.86316547648	836874.9871508777
40188.10218845934	79480.8283042922	55465.54903961087	53665.08116635386	68264.02411272703	25825.262973070952	30963.042067814007	13134.841642774	39202.66549192952	336739.1226307393
36957.56673548705	39559.12774811519	51311.20683328617	62591.83276633512	44947.839812924816	62238.91663568564	33018.32020413062	44979.01575382303	75400.2137353009	539236.8999627868
71975.64418524037	42609.80433892563	68331.97393428243	24372.88676313915	53914.23028547134	57398.47588372144	37990.889902553005	58617.04011584312	69719.75747814585	554144.0765088166
38509.41034677652	65428.45355178181	46611.77027429776	43950.68856494106	27053.569144125537	63704.14050387055	56977.35300144981	49466.46511824711	78465.27857201047	960484.583418365
54320.20157459663	56959.25379255432	52081.13257997125	36362.88010093191	43074.16722434006	23346.761372527944	53681.376236236894	62511.01265031628	42537.1146325065	624328.6704246232
47062.47171313032	45266.10086634383	13878.138942171752	54992.40528906932	79087.07384787044	54252.64925774928	48145.98736716299	56828.91136220467	49817.27443765829	428704.2024058707
6429.2779934621	58263.041897629664	35778.93248617326	79626.50800831655	47408.03065009554	30964.202225751207	47783.51411753468	32916.440195461706	57288.7309189693	529069.5629689288
30908.36136387377	78690.76756588671	37492.01147645329	49266.78823516261	17504.654212148325	42624.43123035026	34783.27657511018	40579.78513534357	47870.854189795886	738542.4520233225
47878.87825119735	57803.739183138576	61189.36015470114	63257.46539987159	33784.40383777683	89317.91462506827	51915.73635735045	73490.14780459683	47648.73858264842	595960.1180243908
47480.98058756565	51174.93606446504	23116.19042134582	38085.520310356	31378.7094780177	37653.25107399422	47983.06640926848	55293.22526660506	73898.56309898641	911852.4357705284
47990.93306735657	42048.65189855848	46697.70115013712	12908.522842438248	44218.828619077016	46578.387100736174	30519.61271714924	34976.22910560137	62474.03763946072	501497.7419526339
46050.14836721624	56615.0508759481	36166.530352971415	46094.17360586044	42262.969975935055	53375.55856445906	42151.38623153796	73146.9882239921	36192.60156143198	473988.1959398949
25844.061871915503	49638.42184384746	45822.14744423978	60712.12885833845	39120.72903765742	50394.58081801817	15760.53385846349	39695.39874158375	56981.873390051056	339593.10702947364
39784.1652564716	39743.38337633974	26389.3031700558	87119.54395018933	55411.04552414992	54683.5932872399	34550.72391031439	62094.11596871505	48190.67947134715	399098.8278896088
25299.31697430795	53959.17739425362	75708.67706544221	66596.1767950376	81410.31774977298	63862.0059850811	61931.96971250052	85701.31136681203	55806.093683293926	199447.92152031697
56270.32971266216	64967.80807173314	42447.61803556424	57149.86074324122	65350.593178968746	59779.02457267582	46215.565134572025	74835.4054931248	13519.93358652561	249727.19461872883
50440.902677089696	35800.770834590025	69162.31084409489	58574.08386707535	25070.21076016257	42830.03912019604	49894.78543839339	80991.41922709382	32900.142546724484	466701.44407871016
41788.861297984105	50233.44704773005	54407.89583589377	35849.38401859206	53805.29397811118	22817.59507945316	41066.77881460316	45441.21315283104	75816.30368744484	612092.3568387266
77627.59404162774	65353.39708708583	50893.06776115886	56017.40702808701	25460.5870012867	42166.66717411603	59493.277746089865	32827.32452087016	10945.956788880369	775145.2773791187
58069.24229085088	90576.4789943064	33570.81709225204	44497.90852118578	37345.74972590448	41025.37115319344	40068.06134509978	71980.5617751087	71893.89344093509	948302.0970128
50251.35190535503	34856.46338596875	36782.37762809711	47612.37915954092	34540.1972852396	47286.00589493911	53744.77659910901	84165.18469867395	52680.48520670005	654239.4496169662
68058.37606744742	55975.0324319884	46393.922805215465	71052.1977728112	50618.571701327935	64205.386970964726	44531.87288561892	74129.69385003121	54935.15469778106	643368.647383372
24655.45627884248	25715.549378321208	53940.10411632762	61668.252193221735	46206.17497111417	27684.760630616467	39141.90527170765	46607.69130064788	25378.073006872477	141966.6015291369
81757.78138214705	68913.12047640597	34470.79109762155	38420.2748404193	54809.27177155068	28879.34655297397	72490.25335424626	71813.19218814491	42753.175074251936	914272.6305865782
86439.24063974069	43595.53932241518	30582.825773428744	43366.542412920186	13841.652562311188	41497.42405069448	38469.234501126746	53828.26328657636	55258.5365280933	996599.5484848482
44668.76670386912	47616.482306465965	27375.09466142041	73512.99229848057	43051.02165447121	55446.14262086048	40948.41046578311	19380.59917692904	54152.87349150505	687165.2945434268
53702.56988676294	52781.46712074483	36300.36946603436	64800.66598700623	62066.59825274745	51251.67872243348	67842.27439051711	31246.17117947429	47001.90512645387	718462.7681428349
61876.29585597402	67407.05550336803	50609.85226039442	45652.95429948888	58954.020785076376	27699.90330947718	62278.82883080922	30322.779718878875	54395.691158666494	800274.4857722596
55866.4820135355	62072.90723357872	60323.16196956892	25901.51488541562	56259.60431625116	45588.93622716575	50626.9438317322	69724.83309202659	31572.79402532421	389218.4586008792
52739.85041681247	61444.87767319551	53947.426438668896	95826.00051960572	11875.557424933002	59515.65376640649	41122.03293352329	40950.84865946823	40430.82963455162	788719.5584993192
40856.66171920543	53409.85754170622	29538.37723485528	64780.44900169007	41222.081740907335	29124.19188796537	54238.7134631188	26142.09098397622	37074.70600811979	661060.3418217506
59255.97622829208	49569.06407278614	43430.37001653138	74428.87425380158	50097.973785659655	50585.09656955131	30580.21556790232	64242.27032775689	59942.32349756103	547966.3077541352
39272.28707629637	49508.330380013496	61314.20096448739	59563.30495555352	31944.011921768742	44919.20577341608	40370.94978953817	38794.6096962377	65083.761581716215	648945.4482151394
44110.89333616909	43726.62822329162	35863.736307170264	37511.91692064205	49026.27599067739	75651.0821459402	52681.41487157867	46789.33694306122	45488.30790735091	512510.835034956
22738.28344909332	50620.52161548616	67316.23001977158	59247.03603707269	33581.45684220284	49352.00040269503	48675.17383008098	59460.081229892494	28910.026788812207	318148.91644025187
38898.760656255865	52618.531747780646	10799.019813895662	56233.65388654336	69483.14691435256	26435.089934516986	40743.854152796426	56951.6799415432	69308.38683662594	592203.7852440872
50863.00827957478	65949.99968847356	52501.69546780461	48810.75848051347	50514.869686407015	36750.30277849433	57677.198251052505	49839.68238758724	45732.88185181348	650238.7091325088
76075.03866664259	51134.04012149379	13831.304861696191	58045.80147482401	24491.01438802721	56912.842933693326	53843.46575208557	34746.62433041593	67274.73551083964	1180951.8858183117
52044.25630930212	57358.36136729741	31735.18703827909	56761.16919758577	71072.42803052213	37489.70834675263	63827.39822865069	77382.45813889576	37402.41321461872	510788.0323829331
67245.60835822139	21215.894616026828	28067.822641129776	63523.11459422598	79328.56544575606	50177.83133002903	38878.046477747055	48003.2573105042	71190.26754646914	488988.5856070604
53271.09943733982	64452.248114833084	44825.87810613983	51410.07960849111	26757.379160408786	53544.75140072088	38500.34132116176	12925.918736725433	68410.10829404397	903959.8234623284
54941.83611050301	1.0	61302.05130137924	44342.75960626587	34552.62230577573	43519.38548350581	42573.01364667865	61900.59897241703	25940.294063892197	233866.1554394285
44630.14520229001	47630.64290486665	63021.58312605909	1.0	53300.74955764051	50391.893585973645	26364.48550022796	56612.97030053486	57324.88658341359	271390.69685363804
77889.91379006098	44140.74487140757	59919.30164277829	56339.22146456718	51054.8262406721	18554.706299754143	19508.74169211288	47344.89699994365	53795.85780506461	476293.7688833266
51386.51111329265	42016.060324191705	44371.70094614832	27400.21594628541	49351.350285083485	63689.32331052349	32007.15690426176	24415.541236162207	74344.80618545153	590090.7786759761
41737.53036841388	49650.23846817935	36886.369910924615	45380.41930761241	27447.75418499349	47820.14132189462	41076.370283672586	1.0	81647.1671834407	949508.8382068732
62906.90548095929	71610.14876885262	21978.589032690077	82266.89103380275	7811.007560461688	37637.86366538941	42410.31964304504	61366.730257603886	53361.17431092868	1090203.467900526
56112.75723540318	67031.8648801725	40113.43922700149	58197.96414425767	73216.83806907524	16113.859407317792	53870.39450861548	88524.03232865254	54337.56843798488	576157.6664089918
61182.548569055136	64817.62337441903	49241.82191270971	67158.70480152576	37437.9543764157	40980.5096814912	33990.75858717682	58881.07447185584	62000.289262767954	746440.1054443141
63986.45955013229	53192.25596032685	60259.682403526574	62064.509851961535	12990.988154093657	41438.47017317476	41060.15866817392	59577.71393006403	9511.06933018767	528019.0777243678
69252.3996495675	33359.69257334232	1108.0262687729423	45818.548989167866	55746.16898735458	68910.40251381058	42356.08638084126	44009.17205817237	67782.6056461583	780704.7324050904
76888.1822427379	43956.07305015426	38240.76384751571	66738.16601210566	27827.8756388228	53460.14985767053	65604.65776168769	23105.357826490617	52835.5592992091	1072787.2083947244
51132.36712853846	64856.93088567357	44455.88625612711	74717.02554121775	35847.07039019226	61679.91952805357	45881.69869974137	50077.954646236	51403.237368095295	736017.8762842292
40797.81192149248	63251.59177166503	54089.54760793205	43398.19929379942	23682.62989444897	49652.25440533918	46168.66576542405	43583.81199023082	56809.28416721184	758919.8150006095
51318.90451139448	44508.14754682829	33016.978797967364	50890.83225066608	34694.5782733606	44956.46825328129	23570.615874546304	54927.58269290017	50006.91363591562	512630.47421990137
30419.82287991225	67944.10485970048	41853.66330826177	50295.97998531196	97113.9691760175	54592.44056692574	38565.6484316292	43748.21901041432	67698.48380683549	260243.9923069012
55565.939164004914	48041.529523549165	52903.15899894722	84198.51593199738	35291.6231609595	23401.694439635005	22150.654527936505	48570.01571921075	39761.67529227672	451879.6481536726
54621.7970138372	38777.788000360655	48298.016325926095	62557.5926572478	64067.294444801664	66584.29734186019	30346.282835625963	34809.160287337414	57930.673237665695	375198.276280162
39538.09808415285	45485.70607066538	31574.904279095324	67013.98852309158	61206.677502616505	57014.040974800926	63980.83244950399	30610.8414807391	75698.5558385962	796543.428062952
66642.47542464673	57699.72637254395	60056.68130626386	33143.72189722947	54433.88488967573	31260.925190075865	33807.86020108834	40172.835658137694	35460.8315663249	402224.6184358472
74529.57845915659	55546.4491113908	47693.92404454987	66680.43658823028	35752.65188592833	50706.041498038525	50087.33726551824	34490.48813248362	85728.55755751474	1103010.592834748
58491.43531968075	50439.67744638997	41623.63148656392	44525.44748494784	23386.176673466955	54955.195288590505	71485.27740249108	51521.399682188014	53462.11775830431	1001770.862526654
50823.1372492486	59574.45464933192	45601.90885286913	22782.306223677413	33161.34860870039	48829.883924318616	55481.4230183538	12817.452719711711	47488.21323182285	798018.3821428213
61262.36524518118	50642.82719766688	27770.75495368065	51241.0916337754	51945.22380384681	39433.80433106282	45343.081799924	34780.52897425623	67248.17894567412	801293.445892626
85465.32952079583	15301.05962847587	40347.95728886318	81826.91876158524	49013.341900932064	61813.52331431697	49749.53877049653	39536.61821442025	15415.780362994035	456132.52928917215
74813.35530226941	53812.13019579571	43283.98671274785	64996.301698799	50757.59072259766	64985.507002945946	52209.23334913806	40496.05098473807	55563.06311818518	795061.8365090922
91030.84327593914	55893.63211171825	33520.90019665074	100000.0	26448.030841966032	50166.91642020063	50797.46155248472	74709.30823456895	55535.85202444248	1071514.0112885395
38850.91257690788	69401.10521240903	39839.52231517745	52463.18221415033	57673.76753615346	32016.26269588084	53460.57407107899	54108.92078818488	57582.40574705767	655720.1729357807
50977.71961152232	32207.356399757813	76690.9087395134	32860.726826914826	30942.91977803705	42855.287448655086	65354.25943146479	51453.36707878472	30925.897051401145	515324.4211940169
57931.91735398675	39029.43831685992	79186.03874704587	55418.89520044549	48818.361238767575	61374.36643299592	54755.43474320406	55112.67260602122	37798.43224228743	413803.2631805142
55445.53121429342	61838.77109463598	40220.9900193868	51567.90518544532	43755.46449759581	65258.356683182064	53937.944335182045	55054.98908505725	30389.00132273764	580332.7715416634
14410.199927500938	55279.94177761558	47854.715580791686	68570.1835225995	31225.928512064555	51208.48345282297	36285.40033888777	55663.20216985911	36181.20514563237	352075.8524737905
30273.56540901524	40079.46851754303	57714.16268307887	57495.01591619605	45086.65847980543	41762.0411581646	54812.57012256577	36359.74769710514	54701.98703524289	526473.1024156659
73537.12738675353	34979.62693201157	51672.631982124	41094.115074450834	24939.84759209241	53318.38687221902	61695.48496488827	36432.5128131657	26872.02695657789	742109.0639211426
69275.17519125523	46513.24689657844	70017.96528783735	64495.28415096652	39463.64233081258	84110.42520610477	40483.99750867939	64169.596414753774	54603.70930294908	580805.5948030911
42142.784337753976	39244.12043895726	68927.1133606223	68758.8929486611	67019.54998594955	61309.33573167704	33611.26080799838	42032.60273219463	57534.95997107613	245101.81322186263
51767.654679455336	36216.52250775851	74707.42261247651	45510.78468655251	49591.43320053366	68207.53358292964	40447.50246174345	33585.00151569936	53901.20212680876	394860.7054611963
52572.732853384354	46894.60272447913	35891.987679337486	64797.03595377823	38997.22422991721	48448.49654866567	76935.32340639317	26317.69197635879	21431.091923713047	756704.171190869
66758.44096148807	35855.37834533626	44874.71659380048	85354.1451682957	31438.37110602768	39083.486212276846	55187.47682005623	54338.38999877488	55395.384220417705	856149.3346389887
29772.2132684685	80417.38232405653	63441.49158221892	31905.44469534053	57906.94104619317	41859.22501574622	51898.82040301475	56342.02617395794	46373.52572209136	441665.12977314845
54088.27833014128	63107.370996178	25536.942558553103	71713.91797294657	58309.02706197299	61253.96493848241	54196.86238422509	51542.635045332085	60364.50454756127	764757.1313354452
56707.160990379816	46486.51819134846	37023.26287098676	41929.31106444584	24667.27308648626	52163.78802131752	56125.02895457424	60198.55303238677	62632.37599573247	913510.6652662322
57643.91078507976	47309.46431189452	33069.56783478812	52858.68308075503	65471.78410804974	58481.1584512262	43571.46300067218	64686.98219511588	6061.001591686524	170047.0736941019
39055.71074065543	63453.18011417411	32302.335788573808	74233.840096024	31896.77256034928	48050.37295713185	41146.426404656784	33940.57587749411	61420.2030427865	808349.0129886521
63997.86061352307	43155.11959512781	44008.69725083245	19868.79292357415	69688.11380299632	41709.94056128579	49172.2015719079	45787.955117607096	67661.19380485895	587301.7342212392
61809.78534403098	50530.7221614871	25683.218188999486	56629.10625438712	22720.86342054175	50478.32474782329	29752.59347596084	59261.56973513775	35733.826883931935	638606.5572562943
61817.59838969256	58445.57715841151	25276.885417068974	71215.63144522581	50398.73704751676	52998.510615161234	48317.97919439271	42150.79840121036	53347.04982717101	780899.2914944664
