town_dummy	latitude	longitude	storey	area_sqm	lease_start	lease_rem	resale_price	price_psm	price_psm_yearly	Core_CPI	price_cpi_adj	price_psm_cpi_adj	bala_lease_pct	price_lease_adj_implied	price_psm_lease_adj_implied	price_cpi_lease_adj_implied	price_psm_cpi_lease_adj_implied	year_gni
4	1.3256155	103.9200926	8	80.0	1983	92	60000.0	750.0	8.152173913	61.988	96792.92766	1209.911596	95.0	60631.57894736843	757.8947368421052	97811.80058273685	1222.647507536842	22901
4	1.36841945	103.8959156	2	67.0	1983	92	46700.0	697.0149253999997	7.5762491889999986	61.924	75415.02487000001	1125.597386	95.0	47191.57894736842	704.3519246147365	76208.86723705263	1137.445779536842	22901
2	1.3686185	103.8508317	8	73.0	1979	88	41000.0	561.6438356000001	6.382316314	61.59	66569.24825	911.9075103	94.0	41872.34042553192	573.5937044425533	67985.61523404255	931.3097977531916	22901
2	1.33629905	103.8484526	11	68.0	1972	81	40000.0	588.2352941	7.262164125	61.699	64830.87246000001	953.3951832	91.4	42013.12910284464	617.8401338468271	68093.69536280088	1001.3778729452954	22901
2	1.373177	103.8562925	8	118.0	1981	90	175000.0	1483.050847	16.47834275	61.988	282312.7057	2392.480556	94.6	177589.85200845663	1504.998745369979	286490.69500211417	2427.887244989429	22901
2	1.282806	103.8225255	17	88.0	1973	82	75000.0	852.2727273	10.39356984	61.59	121773.0151	1383.784263	91.8	78431.37254901961	891.2655971764708	127344.32951633989	1447.0946541176477	22901
5	1.4415274	103.7732127	5	67.0	1977	86	37000.0	552.238806	6.421381465	61.864	59808.61244	892.6658573999997	93.3	38070.73954983924	568.2199933118969	61539.40829839228	918.49863140836	22901
3	1.3262351	103.8871143	8	56.0	1967	76	31000.0	553.5714286	7.283834586	61.915	50068.64249	894.0829017000003	89.0	33438.20224719101	597.1107544449437	54006.62560719102	964.4040288000004	22901
2	1.3075287	103.7948876	8	65.0	1974	83	40000.0	615.3846154	7.414272475	61.915	64604.69999	993.9184614	92.2	41648.59002169197	640.7475388112798	67267.36658394794	1034.882562845987	22901
4	1.3544167	103.8886047	5	67.0	1981	90	53000.0	791.0447761	8.789386401	61.915	85601.22749	1277.630261	94.6	53784.35517970401	802.7515698266385	86868.05326680763	1296.5381084143764	22901
4	1.3338653	103.9182197	5	45.0	1986	95	22500.0	500.0	5.263157895	61.915	36340.14375	807.5587499	95.6	22594.142259414228	502.092050209205	36492.19456066946	810.9376568033473	22901
2	1.3615936000000002	103.8538073	2	67.0	1979	88	47200.0	704.4776118999997	8.005427408	61.699	76500.4295	1141.797455	94.0	48204.255319148935	719.4664972595742	78128.09821276598	1166.0910178723404	22901
4	1.33185805	103.9324605	14	70.0	1978	87	35500.0	507.14285710000007	5.829228242999999	61.59	57639.22715	823.4175306	93.6	36410.256410256414	520.1465201025642	59117.15605128206	844.5308006153847	22901
5	1.33834225	103.7359411	23	120.0	1981	90	140000.0	1166.666667	12.96296296	61.59	227309.6282	1894.246902	94.6	142071.88160676532	1183.9323470613108	230673.61846934463	1922.2801542494717	22901
5	1.34943505	103.712834	2	66.0	1974	83	31500.0	477.2727273	5.750273823	61.478	51237.84118	776.330927	92.2	32798.26464208243	496.9434036963123	53349.59602255965	808.327212494577	22901
3	1.3186229	103.8629983	23	71.0	1972	81	52700.0	742.2535211000003	9.163623718	61.59	85565.83861	1205.152656	91.4	55352.29759299781	779.6098252253831	89872.21560787749	1265.8058531291024	22901
3	1.3246651000000005	103.9033855	5	75.0	1982	91	46000.0	613.3333332999998	6.73992674	61.478	74823.5141	997.6468546	94.8	46582.27848101267	621.0970463797466	75770.64718987343	1010.2752957974684	22901
5	1.4361109	103.7740872	5	98.0	1985	94	64500.0	658.1632653	7.001736865	61.992	104045.6833	1061.690646	95.4	64905.660377358494	662.3026569056602	104700.05866666666	1068.3679456603772	22901
4	1.3196398	103.9342641	2	117.0	1976	85	96000.0	820.5128205	9.653092006	61.992	154858.6914	1323.578559	92.9	99203.44456404736	847.8926885683528	160026.20424542518	1367.7453354574811	22901
4	1.3237922	103.9249364	5	65.0	1974	83	30000.0	461.5384615	5.5607043560000005	61.699	48623.15435	748.0485282999997	92.2	31236.44251626898	480.56065405639913	50627.14552711496	778.8791617874182	22901
3	1.30321925	103.9142976	14	88.0	1975	84	70000.0	795.4545455	9.46969697	61.699	113454.0268	1289.250305	92.6	72570.19438444925	824.6612998704103	117619.72540820736	1336.587789200864	22901
2	1.2873852	103.8323269	8	56.0	1971	80	22000.0	392.85714289999993	4.910714286	61.699	35656.97985	636.7317832	91.0	23208.79120879121	414.4427002021978	37616.154567032965	671.7170460131867	22901
5	1.35183395	103.725737	2	103.0	1985	94	80000.0	776.6990291000003	8.262755628999999	61.699	129661.7449	1258.851892	95.4	80503.14465408804	781.5839286540885	130477.22757232706	1266.7691994968552	22901
2	1.3690875	103.870621	11	93.0	1985	94	70000.0	752.688172	8.007320979	61.988	112925.0823	1214.248196	95.4	70440.25157232705	757.4220598742137	113635.3029433962	1221.884977106918	22901
2	1.35502525	103.8700378	11	105.0	1985	94	117660.0	1120.571429	11.92097264	61.992	189798.6837	1807.606512	95.4	118400.0	1127.6190480503142	190992.38611320755	1818.9751064150944	22901
2	1.3336047	103.8527053	11	60.0	1970	79	40200.0	670.0	8.481012658	61.59	65270.33609	1087.838935	90.5	42643.09392265193	710.7182320441989	69237.04159823204	1153.950693480663	22901
2	1.3213543	103.7648615	8	67.0	1979	88	48000.0	716.4179104	8.141112619	61.915	77525.63999	1157.099104	94.0	49021.27659574468	731.6608446638298	79175.12169191489	1181.7182338723403	22901
2	1.3066996000000002	103.7835409	11	67.0	1978	87	46300.0	691.0447761	7.943043404	61.988	74691.87585	1114.804117	93.6	47487.17948717949	708.763872923077	76607.05215384616	1143.388837948718	22901
3	1.323432	103.8607194	11	59.0	1976	85	41800.0	708.4745763	8.334995015	61.915	67511.91149	1144.269686	92.9	43194.83315392895	732.1158161980625	69764.73092615715	1182.4530662648006	22901
2	1.2975443000000002	103.7978042	5	56.0	1971	80	27000.0	482.14285710000007	6.026785714	61.988	43556.81745	777.8003115	91.0	28483.516483516483	508.63422287472537	45950.049178021975	820.5365923516484	22901
3	1.3126055	103.8965667	5	92.0	1976	85	80000.0	869.5652174	10.23017903	62.408	128188.6938	1393.355367	92.9	82669.53713670612	898.5819254079655	132466.24978256188	1439.8505407104412	22901
2	1.3631216	103.8581327	8	92.0	1979	88	72000.0	782.6086957	8.893280632	61.841	116427.6127	1265.51753	94.0	73531.91489361702	799.2599445446808	118904.79594893615	1292.443434893617	22901
2	1.3408301	103.8497406	8	87.0	1973	82	70000.0	804.5977011	9.812167087	61.924	113041.7932	1299.330956	91.8	73202.61437908497	841.4093606274512	118213.63994771242	1358.7774703267976	22901
2	1.36356965	103.8518769	2	91.0	1982	91	82000.0	901.0989011	9.902185726	61.699	132903.2885	1460.475698	94.8	83037.97468354432	912.5052163037972	134585.60860759494	1478.9627321518988	22901
5	1.3472528	103.7139142	20	65.0	1976	85	22500.0	346.1538462	4.07239819	61.478	36598.45798	563.0531998	92.9	23250.8073196986	357.704728043057	37819.71976404736	581.8418426350914	22901
4	1.33270015	103.9234369	8	60.0	1986	95	29000.0	483.3333333000001	5.087719298000001	62.408	46468.40149	774.4733581	95.6	29121.338912133888	485.35564850209215	46662.82994811716	777.7138324016737	22901
5	1.430248	103.8288622	11	68.0	1984	93	42500.0	625.0	6.720430108	61.699	68882.80198999999	1012.982382	95.2	42857.142857142855	630.2521008403362	69461.6490655462	1021.4948389915968	22901
5	1.34203035	103.7368243	11	67.0	1984	93	38500.0	574.6268657	6.178783502000001	61.699	62399.71474	931.3390261	95.2	38823.5294117647	579.4556628907562	62924.082090756296	939.165404470588	22901
2	1.29677875	103.7984352	8	56.0	1971	80	24000.0	428.57142860000016	5.357142857	61.988	38717.17107	691.3780548	91.0	25318.68131868132	452.1193092923079	40844.48816175824	729.3658600087912	22901
4	1.35248415	103.8801563	14	91.0	1984	93	80000.0	879.1208791000001	9.452912679	61.864	129315.9188	1421.0540529999994	95.2	80672.26890756303	886.5084495126052	130402.6071932773	1432.9956836974786	22901
6	1.348415	103.7459308	11	132.0	1985	94	150000.0	1136.363636	12.08897485	62.408	240353.8008	1820.862127	95.4	150943.3962264151	1143.5105771069182	241865.45992452823	1832.3140900628928	22901
2	1.304282	103.8003988	8	46.0	1967	76	19100.0	415.2173913	5.463386728	61.478	31068.02433	675.3918332999998	89.0	20602.24719101124	447.8749389303373	33511.57680539326	728.5125392898874	22901
2	1.373177	103.8562925	17	118.0	1981	90	130000.0	1101.694915	12.24105461	61.59	211073.2262	1788.756154	94.6	131923.89006342494	1117.99906807611	214196.93145031715	1815.2282323890065	22901
2	1.37550225	103.8399568	8	68.0	1981	90	43000.0	632.3529412	7.026143791	61.924	69439.95866	1021.175863	94.6	43636.36363636364	641.7112299704017	70467.61132515858	1036.2884021987318	22901
2	1.3401678999999995	103.844715	8	65.0	1968	77	37000.0	569.2307692	7.392607393	61.992	59685.12066	918.2326255	89.5	39687.150837988826	610.5715513206704	64019.794227486025	984.919911150838	22901
2	1.3390393	103.8554033	11	68.0	1969	78	41000.0	602.9411765	7.730015083	61.924	66210.19314	973.6793109	90.0	43733.33333333333	643.1372549333333	70624.206016	1038.59126496	22901
4	1.36637995	103.8961696	5	123.0	1984	93	145000.0	1178.861789	12.67593321	61.841	234472.2757	1906.278665	95.2	146218.48739495798	1188.7681905882357	236442.6309579832	1922.2978134453772	22901
2	1.3580587	103.8733055	5	67.0	1985	94	60200.0	898.5074627	9.558590029	61.478	97921.20759	1461.510561	95.4	60578.61635220125	904.1584530314468	98537.06424150943	1470.7024513207543	22901
2	1.3062806	103.7608104	8	67.0	1980	89	47000.0	701.4925373	7.8819386210000015	61.59	76311.08946	1138.971484	94.3	47847.29586426299	714.1387442290562	77686.79308759279	1159.5043739554612	22901
3	1.32266075	103.8713713	14	68.0	1979	88	58000.0	852.9411765000001	9.692513369	61.699	94004.76507	1382.423016	94.0	59234.04255319149	871.0888611063831	96004.86645446812	1411.8362716595743	22901
2	1.3411735	103.8560902	11	117.0	1976	85	147000.0	1256.410256	14.78129713	61.841	237706.376	2031.678427	92.9	151905.27448869753	1298.3356789666311	245638.4509795479	2099.473939634014	22901
2	1.3672605	103.8530668	23	119.0	1979	88	143000.0	1201.680672	13.65546218	61.915	230961.8025	1940.855483	94.0	146042.55319148937	1227.2483458723405	235875.8834042553	1982.1502805106384	22901
5	1.346943	103.7063841	11	70.0	1974	83	23400.0	334.2857143	4.027538726	61.924	37788.25657	539.8322368	92.2	24364.425162689804	348.0632166247288	39345.69013796096	562.0812877744036	22901
2	1.3741786	103.8530999	2	82.0	1980	89	57000.0	695.1219512	7.810359002	62.408	91334.4443	1113.834687	94.3	58027.57158006362	707.6533119321315	92980.9825323436	1133.9144215482504	22901
2	1.3075848	103.793476	2	59.0	1975	84	41000.0	694.9152542	8.272800646	61.699	66451.64427	1126.2990550000004	92.6	42505.39956803456	720.430501114471	68891.55345485963	1167.6534479481647	22901
2	1.3029327	103.7622112	2	68.0	1981	90	47000.0	691.1764706	7.679738562000001	61.864	75973.10229	1117.2515039999996	94.6	47695.56025369978	701.4052978604652	77097.43995602537	1133.7858814376316	22901
4	1.395775	103.8702848	2	92.0	1980	89	55000.0	597.826087	6.717147044	61.988	88726.85036	964.4222866	94.3	55991.51643690352	608.6034395758219	90326.3800059385	981.8084784050902	22901
4	1.3475015	103.9407558	14	134.0	1984	93	135000.0	1007.462687	10.83293211	61.478	219590.7479	1638.736925	95.2	136134.4537815126	1015.92876	221436.0483025209	1652.5078235294116	22901
3	1.3323053	103.8855865	8	50.0	1968	77	18900.0	378.0	4.909090909	61.924	30521.28415	610.4256831	89.5	20272.625698324024	405.45251396648047	32737.913725139664	654.7582746100559	22901
4	1.3685082	103.894689	2	131.0	1983	92	126000.0	961.8320611	10.45469632	61.59	204578.6654	1561.669201	95.0	127326.31578947368	971.9566091115788	206732.1250357895	1578.107824168421	22901
2	1.3078063999999998	103.768292	8	67.0	1978	87	46000.0	686.5671642000002	7.8915766	61.992	74203.12298	1107.509298	93.6	47179.48717948718	704.1714504615387	76105.76715897437	1135.9069723076925	22901
3	1.3199565	103.8644014	11	68.0	1972	81	45500.0	669.1176471	8.260711692000001	61.59	73875.62916	1086.406311	91.4	47789.93435448577	702.7931523150984	77593.65863632385	1141.0832150547044	22901
5	1.33845395	103.740423	8	67.0	1983	92	44000.0	656.7164179	7.138221934	61.59	71440.16886	1066.271177	95.0	44463.15789473683	663.6292222989474	72192.17063747367	1077.4950841263158	22901
2	1.3691345	103.8381752	11	91.0	1978	87	90000.0	989.010989	11.3679424	62.408	144212.2805	1584.750335	93.6	92307.69230769233	1014.3702451282052	147910.03128205132	1625.384958974359	22901
5	1.431478	103.8344434	11	121.0	1985	94	133000.0	1099.173554	11.69333568	61.59	215944.1468	1784.662371	95.4	133836.4779874214	1106.0865952201257	217302.28608805028	1795.8866626415097	22901
5	1.35430215	103.7224537	5	106.0	1984	93	88000.0	830.1886792	8.926759992000001	61.988	141962.9606	1339.2732130000004	95.2	88739.49579831932	837.1650546554622	143155.92665546216	1350.5276097478995	22901
6	1.3815316	103.7532014	5	74.0	1984	93	56000.0	756.7567568	8.137169427	61.841	90554.80992	1223.713648	95.2	56470.58823529412	763.1160572773108	91315.77470924368	1233.9969559663866	22901
2	1.35763245	103.8721232	11	67.0	1984	93	59640.0	890.1492537	9.571497352	61.924	96311.60778	1437.486683	95.2	60141.176470588245	897.6294995294118	97120.94902184872	1449.56640302521	22901
1	1.3076707	103.8513096	14	121.0	1984	93	138000.0	1140.495868	12.26339643	61.864	223069.9599	1843.553388	95.2	139159.6638655462	1150.0798668907564	224944.49737815125	1859.0454332773104	22901
2	1.3613511	103.8516895	8	68.0	1981	90	47000.0	691.1764706	7.679738562000001	61.924	75899.4897	1116.168966	94.6	47695.56025369978	701.4052978604652	77022.73796194504	1132.6873227906974	22901
1	1.2870112	103.8390835	11	53.0	1971	80	29800.0	562.2641509	7.0283018870000005	61.992	48070.7188	906.9946943	91.0	31437.36263736264	593.1577855648353	50711.967085714285	956.8295676131868	22901
4	1.34768945	103.9375949	14	121.0	1984	93	130000.0	1074.380165	11.552474900000002	61.59	211073.2262	1744.406827	95.2	131092.43697478992	1083.408569747899	212846.950789916	1759.0657078991596	22901
4	1.34682575	103.9460375	5	75.0	1983	92	57000.0	760.0	8.260869565	61.59	92547.49148	1233.966553	95.0	57600.0	768.0	93521.6756008421	1246.9556746105263	22901
2	1.3208011999999998	103.7677252	5	67.0	1978	87	47000.0	701.4925373	8.063132612999999	61.915	75910.52249	1132.992873	93.6	48205.12820512821	719.4795254358975	77856.94614358974	1162.0439723076925	22901
3	1.3237017	103.870301	11	68.0	1979	88	64500.0	948.5294118	10.77874332	61.841	104299.7364	1533.819653	94.0	65872.34042553192	968.7108886468084	106518.87972765956	1566.454113702128	22901
5	1.4378015	103.77872159999998	8	69.0	1985	94	27000.0	391.3043478	4.162812211	61.915	43608.17249	632.0024999	95.4	27169.81132075472	393.7653814339623	43882.43772578616	635.9773583899371	22901
2	1.3004428999999995	103.7837346	11	83.0	1978	87	75000.0	903.6144578	10.38637308	61.992	120983.3527	1457.630755	93.6	76923.07692307694	926.7840592820512	124085.48994871796	1495.0059025641024	22901
4	1.36594525	103.8886066	8	93.0	1985	94	65000.0	698.9247312000001	7.435369481	61.924	104967.3794	1128.681499	95.4	65408.805031446536	703.3204842264151	105627.55159748429	1135.7801247798743	22901
6	1.43728465	103.7104111	2	59.0	1980	89	20400.0	345.7627119	3.884974291	61.478	33182.601910000005	562.4169815	94.3	20767.76246023329	351.99597393849416	33780.803641145285	572.5559938918346	22901
4	1.332013	103.923692	5	83.0	1980	89	57200.0	689.1566265	7.743332882000001	61.59	92872.21952	1118.942404	94.3	58231.17709437965	701.580446914104	94546.48010519615	1139.1142182820786	22901
4	1.36548205	103.8895041	5	93.0	1986	95	96000.0	1032.258065	10.86587436	61.992	154858.6914	1665.1472210000006	95.6	96401.67364016736	1036.5771364016737	155506.63571548118	1672.1143641841013	22901
4	1.3523117	103.8855452	14	67.0	1983	92	52560.0	784.4776118999997	8.526930565	61.478	85493.99785	1276.029819	95.0	53113.26315789473	792.7352709726313	86393.93466947367	1289.461711831579	22901
3	1.303137	103.8838713	2	60.0	1969	78	26000.0	433.3333333000001	5.555555556	61.478	42291.55145	704.8591908	90.0	27733.333333333336	462.2222221866667	45110.98821333333	751.84980352	22901
2	1.3044322	103.7993574	8	58.0	1967	76	20000.0	344.8275862	4.537205082	61.988	32264.30922	556.2811935	89.0	21573.03370786517	371.9488570247192	34801.951518202244	600.0336469213482	22901
4	1.3293218	103.93109040000002	8	67.0	1979	88	35000.0	522.3880597	5.936227951	61.841	56596.7562	844.7277044	94.0	35744.68085106384	533.502699268085	57800.94250212768	862.700634280851	22901
4	1.3292548	103.9390071	2	92.0	1978	87	70600.0	767.3913043	8.820589705	61.699	114426.4899	1243.766194	93.6	72410.25641025639	787.0680044102563	117360.50246153848	1275.6576348717952	22901
4	1.37288845	103.89962	11	152.0	1985	94	190000.0	1250.0	13.29787234	61.699	307946.6442	2025.964764	95.4	191194.9685534591	1257.8616352201254	309883.4155471697	2038.706680754717	22901
5	1.4467281	103.7725328	2	74.0	1982	91	37300.0	504.0540541	5.539055539	61.699	60454.78857	816.9566024000003	94.8	37772.15189873418	510.434485164557	61220.03905822786	827.2978252151903	22901
2	1.2783411	103.8193752	8	31.0	1975	84	9500.0	306.4516129	3.648233487	61.59	15424.58191	497.5671585	92.6	9848.812095032396	317.7036159654428	15990.92725010799	515.8363630237582	22901
6	1.3815316	103.7532014	5	76.0	1984	93	44500.0	585.5263158	6.29598189	61.915	71872.72873999999	945.6937992	95.2	44873.94957983193	590.4467050084032	72476.70125042017	953.6408059159664	22901
2	1.3797989	103.8393959	8	95.0	1980	89	69500.0	731.5789474	8.219988172999999	61.992	112111.2402	1180.118318	94.3	70752.91622481443	744.7675392407211	114132.3336076352	1201.3929854506896	22901
2	1.3797989	103.8393959	5	68.0	1980	89	47000.0	691.1764706	7.766027759	61.864	75973.10229	1117.2515039999996	94.3	47847.29586426299	703.6367038981972	77342.71282969246	1137.392835461293	22901
2	1.2876934	103.8323247	11	29.0	1969	78	7300.0	251.7241379	3.227232538	61.59	11852.57347	408.7094299	90.0	7786.666666666668	268.5057470933333	12642.74503466667	435.95672522666666	22901
4	1.3281545	103.9388662	5	67.0	1978	87	46000.0	686.5671642000002	7.8915766	62.408	73708.49891000001	1100.126849	93.6	47179.48717948718	704.1714504615387	75598.46042051284	1128.3352297435902	22901
3	1.3175466999999998	103.8985188	5	40.0	1971	80	18900.0	472.5	5.90625	61.59	30686.799810000004	767.1699951	91.0	19938.46153846154	498.46153846153845	32372.88771164836	809.322192632967	22901
2	1.3084725	103.7866606	8	65.0	1976	85	29500.0	453.8461538	5.339366516	61.478	47984.64491	738.2253062999997	92.9	30484.391819160384	468.9906433240043	49585.85480473627	762.8593046803011	22901
2	1.38048965	103.835646	11	67.0	1980	89	47000.0	701.4925373	7.8819386210000015	61.924	75899.4897	1132.828204	94.3	47847.29586426299	714.1387442290562	77267.77318345706	1153.250345535525	22901
6	1.37928375	103.7528644	11	68.0	1981	90	34000.0	500.0	5.555555556	61.478	55304.33651	813.2990662999997	94.6	34503.171247357284	507.3995771670191	56122.79392135307	825.3352047019025	22901
5	1.352804	103.7179927	2	135.0	1984	93	150000.0	1111.111111	11.947431300000002	61.915	242267.625	1794.575	95.2	151260.50420168068	1120.4481791596636	244303.487394958	1809.6554621848732	22901
2	1.3339105	103.8498131	5	64.0	1972	81	37000.0	578.125	7.137345679	61.924	59750.6621	933.6040953	91.4	38862.14442013128	607.2210065645512	62757.80701969365	980.590734669584	22901
3	1.32153335	103.8541334	14	65.0	1974	83	42000.0	646.1538462	7.784986097999999	61.59	68192.88846	1049.121361	92.2	43731.019522776565	672.7849157830802	71003.44134663773	1092.3606361822126	22901
5	1.3308198999999998	103.722387	8	64.0	1973	82	23500.0	367.1875	4.477896341	61.864	37986.55114	593.5398616	91.8	24575.163398692806	383.9869281045752	39724.497924183015	620.6952801045753	22901
5	1.4327624	103.8341953	11	125.0	1985	94	100000.0	800.0	8.510638298	61.699	162077.1812	1296.617449	95.4	100628.93081761006	805.0314465408803	163096.53454088047	1304.7722757232705	22901
2	1.33863125	103.8483927	17	68.0	1970	79	33800.0	497.0588235	6.291883842000001	61.924	54583.03727000001	802.6917245	90.5	35854.14364640884	527.2668182983426	57900.23843005525	851.4740944972375	22901
1	1.2872445	103.8394871	5	55.0	1982	91	49300.0	896.3636364	9.85014985	61.988	79531.52223	1446.027677	94.8	49924.050632911385	907.7100115443036	80538.25035949369	1464.3318248101266	22901
6	1.351953	103.7470673	2	150.0	1985	94	160000.0	1066.666667	11.34751773	61.864	258631.8376	1724.2122510000006	95.4	161006.28930817608	1073.375262389937	260258.4529308176	1735.0563532075475	22901
5	1.3511701	103.718911	2	109.0	1985	94	83000.0	761.4678899	8.100722232999999	61.59	134762.1367	1236.349878	95.4	83522.01257861637	766.2569961257861	135609.69730817608	1244.1256633962264	22901
2	1.368625	103.8573023	8	92.0	1980	89	70500.0	766.3043478	8.610161212000001	61.699	114264.4127	1242.004486	94.3	71770.94379639447	780.1189542820784	116324.32257900314	1264.3948107741253	22901
4	1.3687431	103.8964593	11	67.0	1983	92	45000.0	671.641791	7.30045425	61.992	72590.01161	1083.433009	95.0	45473.68421052631	678.7117045894737	73354.11699536841	1094.8375669894738	22901
2	1.310035	103.789976	11	59.0	1977	86	35000.0	593.220339	6.897910917999999	61.699	56727.0134	961.4748035	93.3	36012.86173633442	610.387487073955	58368.6311511254	989.2988331832796	22901
2	1.3669726999999998	103.8538073	5	92.0	1979	88	86000.0	934.7826087	10.62252964	61.924	138879.9173	1509.5643189999994	94.0	87829.78723404255	954.6716003744682	141834.80915744678	1541.6827087659567	22901
5	1.4340081	103.8411899	5	84.0	1985	94	59000.0	702.3809524000003	7.4721377910000015	61.841	95405.96045	1135.785243	95.4	59371.06918238993	706.7984426666669	96005.99793710688	1142.9285464150944	22901
5	1.34649795	103.7153865	5	59.0	1976	85	30000.0	508.4745763	5.982053838	61.864	48493.46955	821.9232127	92.9	31001.0764262648	525.4419733562971	50111.65852314317	849.3501444477935	22901
4	1.3501088	103.886671	14	106.0	1985	94	115000.0	1084.90566	11.54154958	61.59	186718.6232	1761.496444	95.4	115723.27044025154	1091.7289660377355	187892.954163522	1772.5750379874212	22901
4	1.3474806	103.9571937	2	75.0	1984	93	57000.0	760.0	8.172043011	61.699	92383.99326	1231.786577	95.2	57478.99159663866	766.3865546218487	93160.32933781511	1242.1377247058822	22901
2	1.27816925	103.8204779	5	65.0	1975	84	45500.0	700.0	8.333333332999999	61.924	73477.16556000001	1130.417932	92.6	47170.62634989201	725.7019438444925	76175.031250108	1171.9235580129591	22901
4	1.32912845	103.938031	11	92.0	1978	87	70000.0	760.8695652000001	8.745627186	61.992	112917.7958	1227.367346	93.6	71794.8717948718	780.3790412307693	115813.12389743591	1258.8383035897434	22901
5	1.3453752	103.7353729	8	121.0	1983	92	120000.0	991.7355372000004	10.7797341	61.915	193814.1	1601.7694210000002	95.0	121263.15789473684	1002.1748586442108	195854.24842105265	1618.6301517473685	22901
5	1.3480196000000002	103.7320782	2	67.0	1983	92	44000.0	656.7164179	7.138221934	61.59	71440.16886	1066.271177	95.0	44463.15789473683	663.6292222989474	72192.17063747367	1077.4950841263158	22901
6	1.3467876	103.7525623	8	67.0	1984	93	33500.0	500.0	5.3763440860000005	61.924	54098.57244	807.4413797999997	95.2	33781.512605042015	504.2016806722689	54553.18229243698	814.2266014789914	22901
2	1.36699175	103.8594005	23	120.0	1980	89	158000.0	1316.666667	14.79400749	61.915	255188.565	2126.571375	94.3	160848.35630965006	1340.4029695864265	259788.9951219512	2164.908292682927	22901
4	1.3553499	103.8904866	2	135.0	1983	92	142500.0	1055.555556	11.47342995	61.699	230959.9831	1710.814691	95.0	144000.0	1066.6666671157896	233391.1408168421	1728.8232666947367	22901
2	1.3663199	103.8451091	8	97.0	1977	86	71500.0	737.1134021	8.57108607	61.478	116301.7665	1198.987283	93.3	73569.13183279741	758.4446581093248	119667.41247588424	1233.6846641800646	22901
5	1.34203035	103.7368243	5	67.0	1984	93	33400.0	498.5074627	5.3602952980000005	61.988	53881.3964	804.1999463	95.2	33680.67226890756	502.6966010420168	54334.18124369747	810.9579290420168	22901
4	1.3669035	103.8957296	8	67.0	1983	92	46000.0	686.5671642000002	7.462686567	61.915	74295.40499	1108.886642	95.0	46484.210526315794	693.7941869810528	75077.46188463157	1120.559132968421	22901
2	1.3364868	103.8588206	11	66.0	1970	79	40200.0	609.0909091	7.710011507000001	61.988	64851.26153	982.5948717	90.5	42643.09392265193	646.1074836861877	68792.49841856354	1042.3105821348067	22901
5	1.43610095	103.7732411	11	68.0	1985	94	31000.0	455.8823529	4.849812265	61.699	50243.92616	738.881267	95.4	31194.968553459123	458.749537509434	50559.92569559749	743.5283189937106	22901
2	1.304282	103.8003988	17	56.0	1967	76	20000.0	357.14285710000007	4.69924812	61.59	32472.80403000001	579.8715004	89.0	21573.03370786517	385.2327447370788	35026.844796404504	625.4793712179775	22901
6	1.34992715	103.7430372	17	148.0	1984	93	160000.0	1081.081081	11.62452775	61.924	258381.2415	1745.8191989999998	95.2	161344.53781512607	1090.165795966387	260552.5124369748	1760.4899485714286	22901
5	1.3476407	103.7129647	5	65.0	1977	86	31000.0	476.9230769	5.545617174	61.864	50109.91853	770.9218235000003	93.3	31897.106109324766	490.7247093504823	51560.04478971061	793.2314582636659	22901
2	1.3538525	103.8669139	11	60.0	1985	94	44000.0	733.3333332999997	7.80141844	61.915	71065.16999	1184.4195	95.4	44276.729559748426	737.9454926289305	71512.12074465408	1191.8686792452831	22901
5	1.35183395	103.725737	8	106.0	1985	94	88500.0	834.9056604	8.88197511	61.699	143438.3053	1353.19156	95.4	89056.60377358491	840.1566393962263	144340.4330062893	1361.7021987421383	22901
2	1.3412499	103.846986	5	67.0	1970	79	40000.0	597.0149253999998	7.557150954	61.864	64657.95939	965.0441701	90.5	42430.93922651934	633.2976004243093	68587.44863469612	1023.6932633104972	22901
3	1.3132188	103.8509634	2	68.0	1979	88	60000.0	882.3529412	10.02673797	61.924	96892.96557	1424.896553	94.0	61276.595744680846	901.1264080340428	98954.51802893616	1455.2135009361702	22901
2	1.31228525	103.7700021	11	67.0	1978	87	46000.0	686.5671642000002	7.8915766	61.924	74284.60694	1108.725477	93.6	47179.48717948718	704.1714504615387	76189.34045128204	1137.1543353846157	22901
2	1.3047815	103.8004444	8	60.0	1967	76	29000.0	483.3333333000001	6.359649123	61.924	46831.60003	780.526667	89.0	31280.89887640449	521.3483145707866	50514.98430202247	841.9164048539325	22901
4	1.3533212	103.9471435	8	67.0	1984	93	47000.0	701.4925373	7.542930509	61.924	75899.4897	1132.828204	95.2	47394.95798319327	707.3874325714286	76537.30053781513	1142.3477687394957	22901
3	1.331263	103.8870082	2	60.0	1967	76	21000.0	350.0	4.6052631580000005	61.924	33912.53795	565.2089658	89.0	22651.685393258427	377.5280898876404	36579.81621573034	609.6636035595507	22901
2	1.3035365	103.7688354	11	74.0	1983	92	65000.0	878.3783784	9.547591069	61.924	104967.3794	1418.4781	95.0	65684.21052631579	887.6244665936842	106072.29918315788	1433.409448421053	22901
3	1.3142903	103.8710448	8	65.0	1974	83	40000.0	615.3846154	7.414272475	61.59	64945.60805	999.1632008	92.2	41648.59002169197	640.7475388112798	67622.32508459869	1040.3434628720172	22901
