X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	target
134736.18424574364	266835.1115781063	481974.44597687566	533829.4657599907	492620.6927177656	401209.78488014266	579918.3856607997	519358.3845733789	440760.4511831925	328313.62997632445	384594.712670803	670809.863639991	345146.4858673534	636019.7129161903	690913.0584435192	395461.4427167196	379880.2793403742	648886.9970610118	737704.1674931088	-28700680.99385801
616585.5652369942	579103.0609397045	453836.65509190754	702302.9265146524	528454.698663655	256767.19411306092	575158.6995551151	383111.2056098711	551493.8433567146	748728.0108213153	255139.3627000792	416943.1075340205	603201.2723899232	494061.7014751186	556475.18165309	584729.4608403343	550628.4699459942	424025.7500007872	147818.55483813552	-34785777.46320679
448280.0444347152	831055.5238114403	490668.3936269698	714643.2462131946	715470.9645934212	412802.0336582922	339672.8071936097	546270.1360351446	424988.0991762915	782192.6095017142	477881.0137143208	499970.31222426426	283961.9017661636	606186.4193996817	336474.1169263657	588664.4857405733	511022.78792896686	409839.5178383424	694646.9479145117	-37917016.1408783
300970.6033569102	751964.2519811199	478495.90866635175	230385.7078776828	713598.0114913108	674407.5448846363	720084.2031178373	481057.0067701223	471618.8691988125	577344.8041727705	735347.6898690821	464708.1140870366	374550.6801004905	639928.0069397371	666392.2483262112	511096.9558778436	522585.1576926804	528483.7810451821	506392.7440466441	-34906326.046198
532661.6975978503	836788.8897269735	419148.213642927	696673.380290614	446794.3073357541	529954.5385323833	651287.7497152665	531426.2517195179	467321.0455968332	660940.6870229066	811968.5035664728	583241.4492390833	408210.244971367	531862.5494669771	847783.6244887589	540496.0752256262	360714.6597716113	355425.9954913872	260963.30094092377	-38054941.96411187
593251.4572256617	665531.6855441952	483559.3166491517	375349.4720019092	769461.2264645635	393059.7958443245	210358.90834652015	588203.5919154935	347407.2369574205	698225.9316138951	456901.5086749919	625241.5422386571	679002.8693267986	407481.74781485024	420672.2438913476	507513.2008276008	633554.3284973148	422403.0765734357	452891.6230700441	-35640598.15887126
321801.4094860158	726211.6218455428	370695.5376510641	559367.0584940561	737299.9214447743	428526.1495537359	615289.6153439578	407159.9529458129	874964.4799519321	690806.8944187717	486357.3913295357	434512.1407155599	464988.564355021	513526.8972809043	769332.9329557765	327409.98829077254	454036.4594431226	510485.3166643985	527252.4549621231	-37969356.79154858
382814.21867817536	454711.337247434	676818.1925125766	726632.4336380754	376193.57583817473	357162.16207903746	513711.91192806646	268378.83347639075	514389.8888082481	726228.7533474038	291679.1672491141	559204.6894556336	398930.78482572	755174.8944330647	420138.676452042	757285.5441109462	360325.43809783255	619137.3463061391	584821.0854072763	-36443750.57048201
500090.7370458452	327068.4257460582	224944.1837774028	647644.4288278621	439195.73832181137	717909.9474792148	633637.5362143915	438846.7500257262	684978.970976644	426556.065710726	290319.875342508	421500.07825210126	589645.7202339818	693908.9757456547	444190.9712772305	226731.85253681903	237556.9124528996	366080.77330037433	343867.0683552515	-34956648.35563645
587529.9529349194	649754.0610598696	597494.7521995147	440082.2179157002	760310.615794115	539693.376566357	362835.0283146867	338317.04361104016	467401.4943512761	589729.1708715665	471461.6315937078	817814.0469698563	538136.2868340015	436249.8809720299	184750.52697802515	556175.8301361614	563347.2260915501	769498.5720580166	514003.9415885694	-41463001.51997854
524414.1949622415	603998.0787670575	417432.8926613942	326575.2627723888	588488.1319078327	667967.445155394	580287.8005949777	571145.3470964371	505293.3333317221	662786.0663471092	487399.66337365535	478702.6212115453	637174.0241242964	490269.9416782277	622128.1463898104	692588.303358638	509323.93710994144	341090.5646642581	549784.7082800915	-31375377.42496696
230973.2119897854	402527.2397671879	256631.23290860752	559229.3230949258	449737.5754484653	674842.406959761	257675.035461982	502832.5385222908	524122.6592010776	627409.2669955515	852924.3227728631	269090.8327450255	374104.373186944	798751.2634683899	371513.9804300971	588557.7801849038	316518.0689385219	321170.9831145396	418440.9063925554	-34516321.69203144
480099.09585007606	625981.8982884246	534492.4537913183	479944.0802739766	492520.6860872284	413069.85554632905	996088.6159907472	345011.4811119457	296663.2655681901	592560.0569312469	548207.9947787244	600667.1211067935	357586.00146907265	429741.78137089865	459490.4660566043	661525.2382717164	306539.9023308889	533806.6120821575	465710.3792622301	-30288096.046385847
447492.1901809907	624274.1171365317	344998.4724358476	427392.9588877376	756925.9907767437	460898.0861541841	254293.2436721132	524750.0195535226	499883.0175828468	728022.1318715272	518689.8792969608	483180.2751169848	628666.7993305228	569763.7954672179	395191.33491117216	700272.9028084582	461569.1515223445	513411.6495128443	573281.4794563475	-35530979.60540986
597964.5772617271	754445.6368722538	769115.9991432801	709524.0751821059	642637.9896594489	450907.9331171992	569277.555355385	612145.7523976606	531629.1399193758	427991.1647402869	444209.6198746114	661865.9852625495	446276.70393732126	557971.8025075499	488153.610402448	379620.3274714255	414866.6684369199	450004.6743652528	437725.684632909	-40550349.210954905
578383.010503827	445888.690548786	740219.5252944205	571852.9815387184	577726.1629754173	475874.1388120119	714165.2176683851	694950.056905356	338996.22144255927	458090.8442906245	615603.7869508646	671376.3507190499	438673.5777046988	464407.0072190703	509890.0756421053	750660.1462924281	442036.54314812	339066.8443180388	562632.168296962	-31035579.651572973
911197.277757807	637186.2952142237	346777.38347051444	433531.95900572144	487974.8072325168	244929.9184286679	485709.5180412601	621583.8147102265	322228.4202447028	706730.9628686396	592659.289339672	439860.4746585693	461100.4178698775	750094.7188693075	600545.4466941202	520741.3498802864	406367.4722430736	523551.8371136025	465787.6839875357	-36999496.20143838
542684.3791064824	505276.4587295474	233298.22400333043	391136.15825358685	828576.9398233376	285646.08074800344	497544.6945166599	530462.6849180509	559178.0757397873	345123.0056471083	543663.0506039108	307972.49157348776	494845.4707896893	475397.1263066797	379155.984574201	650123.0272201484	406633.28714504	578200.5405180791	624547.4474926972	-29357057.07389827
424816.4668121322	685961.4054810243	519196.0816144216	391142.1532600994	472143.21725687233	627348.1167459113	522504.4155455509	531875.9499343359	482182.9664398734	701425.1214641676	591808.5927410941	377108.2480688946	343291.14307644416	555578.9594852331	409999.5235982356	180961.4200771804	341439.91917617153	474679.0134174518	483207.1449063488	-37717845.70663824
282145.1426400992	652810.345417024	638511.5658115994	236954.81855197356	612360.2439066111	551348.2287067496	640995.8608534151	576873.8851996454	368574.4896486296	526937.1206915244	776532.2212375674	388098.5510425162	526679.9572069668	695530.6238194791	361869.7491595894	297454.1877993389	274754.85125401017	567364.5050352964	346889.7207910963	-37319124.21027567
499800.5098945288	730247.2015462008	434299.481894657	631092.7858908164	747310.4883037253	702677.1365126627	578123.9484324482	293654.1994192319	580031.6798544714	706719.2064202221	503784.1541389239	783316.476767909	602510.1753577623	624378.5665080773	649384.1682484238	571581.3053241487	117766.0419631286	444318.0283546431	732145.5407347927	-41724479.86956652
807819.4005868128	640998.4628135717	454330.5532869623	447687.71743305697	521642.6282873447	391596.7238138785	573260.6119904354	393978.0844921197	230779.5187480548	588989.11629111	519767.4020740473	462453.9402796283	299947.9540754266	590384.3996366309	361949.7234548127	497602.70345912746	662658.6256801282	602625.0001945243	332156.23900819744	-36037441.55346251
787156.0105821185	603398.4015047379	388750.8994832185	408759.2361992509	537642.2099541426	465465.4380663356	703189.8602257111	555123.4591974714	402850.6406813124	826330.3955442153	524153.8456930972	648120.8677232106	395194.769149303	599339.3138678198	542072.0919846607	223389.6832971144	694691.35462972	690626.0506455189	483644.5435602802	-40266417.5636853
486810.6001130418	551821.3024681922	634642.1420918033	686364.9513452403	509039.14374234417	537243.1920757076	787622.3882989257	274103.60021890624	409034.61608762	766015.6530534369	687146.6890841286	613981.3361043399	417737.2271767338	447396.6248415467	417173.22477525705	761830.1861475215	356359.7766288293	526966.6978514649	428077.7434591886	-37021548.20314504
522311.4010172173	529543.7221655966	567380.7180921519	164564.05974669772	612488.2006256125	460421.67058866617	596477.6285887648	388992.3843180453	573025.7839274595	742247.4022853245	546098.8127987783	442214.8937475409	385972.5927893887	625351.0418651189	577858.1136405073	575210.7576682894	431982.8647366465	540940.109507318	535435.4107899216	-34429913.29051734
361809.6237978682	804308.4949422003	450582.622016254	450240.01999318256	634037.6620583194	656302.2434411386	431300.3459610904	676786.7384413864	466493.9963196018	761013.189503515	431939.04397306376	643494.143536008	487118.2074199948	417548.45563819015	303012.4452992442	402996.8142750507	563808.2971485235	245594.1029759435	597601.8420877435	-34169314.9442714
506029.2237831306	348729.6643483602	456047.1833122054	481065.9162829586	776008.6639895401	457158.73028201447	565386.5731994611	644181.3248597729	387122.4858264984	753217.6498031359	792034.8045608329	537589.4393943817	404910.5789508398	753609.4328067738	609138.9119415933	532204.4069385236	619386.4611930655	694802.471502375	493142.5314766397	-38914105.791444
469795.6553798216	392740.6017626348	236602.6831878767	364222.4329844928	317742.9573397596	507692.509694794	670043.9957262635	379076.8952200198	549854.8121803356	677864.9224336926	516026.8295051696	318421.191947904	535626.5778747317	548351.9023424552	477345.414472306	433714.4148174187	447891.83561868576	583169.5603457622	918163.990009971	-30321859.235833377
731930.4084563992	263268.3253765329	758702.6039274477	487511.2654774737	497222.1346024993	594521.8591966307	483260.6779880152	645784.8829816333	557310.5712758529	659041.4261995025	678954.771994415	517442.18987977295	617303.0369777228	618232.8681953009	683654.570694308	461841.9086458481	611561.5265886827	406616.85022515646	232731.19840468105	-39974131.510423385
478809.314353578	339216.1937269528	567703.6508677588	454206.17647878255	767993.4660947678	599292.8294743962	548024.5875195015	681468.1108019322	571753.121477977	701017.3861850831	381714.1546678236	605493.8760105924	552079.8429113767	366487.7356341768	707553.9608174955	337622.65422565874	270549.566512423	120976.01544335247	619408.5189403134	-31490551.113592144
772819.78977898	576574.5485820576	547387.6500116469	625513.2995436146	583350.1444766426	462696.2078260512	505811.4004724064	523740.7270341129	506029.4035828453	661154.0480291176	524565.9338021742	643105.1814089192	469688.27059419086	564618.824076296	222419.97959124213	662890.02424546	481127.2535367865	650354.0335033396	94135.5147739553	-41339835.52319984
522573.4305112556	610860.1436417118	725728.6162152324	662221.9886068625	415788.303115545	529467.2839533514	515335.2702259888	680594.8299035234	406187.7204764965	682525.5471348512	362237.3003774079	526908.8234880711	356178.58747989626	315190.66979168844	373820.2202424008	479031.38269831927	619300.1399026561	363368.8365787162	451141.8694601022	-33225032.54434156
631398.7678698543	521117.38004653616	600284.1339086203	432200.0333883723	577404.9035340726	385476.3561059466	718174.4655799223	431040.69789763296	463273.0291247792	513055.0190860135	461149.0628289829	641699.622579112	436369.3052682588	725148.2809450838	385716.2322548191	545895.1687823731	337503.41788384394	570942.7919541771	543066.3243416089	-36384413.50806594
457706.3847373264	617990.2005154091	351654.8596174514	576651.7831622524	479007.67033027706	280574.85937896895	273416.38270724914	493066.900439453	573610.8555970832	364439.019718762	544352.8705081482	566730.3467317369	457412.8925299664	441974.182798525	532261.9240351059	497071.4945704074	562424.4256677331	335094.3715572035	563315.1106445887	-30857903.09660451
338077.9097081195	722005.6225264433	518380.74093270063	614865.9189258452	314134.13273740787	595441.8982025828	534170.3711578739	636069.9797211403	647495.6012693202	567139.5415208723	422577.1205189157	649625.1062091833	472591.9910915996	448499.1580268977	371642.1994153141	287997.21418138815	371480.2987420377	664760.2462886934	573269.2299791839	-37777730.62711241
343963.4555262083	448825.7051874733	638668.7697694498	462420.44624873146	625783.0020445021	671568.7588244078	619824.2256146467	458117.444894569	459408.0189283054	731561.4227266719	540700.1121465338	513365.8879858248	535259.190499366	398283.0277424312	466237.5524381922	507064.51454712753	424642.4421906741	458750.3193427144	497421.9834628031	-34601880.03858808
501816.7194486471	486815.36474259984	217313.2665972875	542851.4665346041	649085.1821724524	531582.7314413459	486614.6590418119	604386.882812018	612630.5364219422	601461.300837195	387613.6114822349	579918.0132283609	649909.3343884313	482203.64757623326	789402.9433887451	437035.9607052448	440932.465400374	420462.2540242007	580351.7703918294	-32896539.5534706
552315.9603000958	500515.3277831738	420595.297264213	395778.444183521	557555.23646894	361077.1661022634	767881.8973723156	350259.3961974457	414043.2378549119	681122.1700095967	454167.39087031607	634699.3999248892	723584.2367808055	656700.6904925166	332625.6738986122	338578.728156823	412802.46135160746	573980.73122156	733543.2402238499	-36348231.77386551
362039.99081367935	385486.3161210312	340526.3596397729	520578.5187177224	271251.5735715163	498518.2245279969	747050.2908785435	613555.8456030485	459447.2404852114	458608.28558463446	642333.9008250196	583999.1368295815	446286.3307521614	483130.9961253525	509581.45196749753	471900.8989299604	537166.6632095627	683817.3054045843	332449.7017639676	-30518706.263698965
592612.8819554817	716452.970392365	484387.1558176193	497109.51063983	663322.6292303938	474117.14226162055	607712.0096566003	464323.59966391977	172861.2873995445	642722.3790585826	274486.13948920387	444726.1869388135	596886.6469469556	656537.103953887	661688.3820707379	203016.39391066972	474667.6738381242	477546.6230696372	699577.8102218638	-36538511.05979126
344137.89103955176	465554.0770053954	432103.760020928	622837.2941445505	426353.7513826954	397329.8239541964	622751.9254244237	629923.4242909397	723846.9404084663	624433.034550768	536817.8890559284	621268.4603151388	443323.5429479721	521486.4460150926	253438.3096982839	659301.360476071	463846.7577688319	619944.2693567761	106673.83228102922	-34392703.49179992
409934.6042674747	581971.2991455517	530734.4920216611	639748.232907919	612183.5683239355	850172.3834861692	518579.1915223856	520332.8058785297	421831.72042832366	569963.9971696947	552550.356643085	580556.7256239025	490574.9028782016	480593.5607972611	376969.53974393	460602.08241683175	582874.2119920995	699730.2598000764	533556.4211837386	-39925436.20255427
637758.1690203584	413300.1397623389	551446.7610989001	529579.496833246	769002.9845752016	493500.68826105975	271574.3316515677	611128.6440619061	829242.774499859	658988.3382792823	393386.7351355633	391682.6722917623	346511.2058003703	799523.2624042571	453700.3212167668	415575.6908856692	416509.11893284426	469396.5821517685	789889.7365312589	-40788060.04013901
384625.67434422864	596654.5747650806	718515.4825213734	440877.12811421824	640229.8369335536	375195.61605889385	532691.1486581389	469906.2934611499	779161.5938554582	404407.62442807865	530235.9476683885	731320.21022901	206424.8773411542	607655.1160907916	514388.6656277482	412672.2527127285	592417.1059446627	749157.8291458609	648107.4583922215	-38747675.81407329
521763.256688269	539034.3437150501	384359.1927215039	499218.3230760772	688608.6718375857	525839.0874677636	569380.5892261327	446660.325856003	804102.7510753288	465696.4028579604	255877.6198076769	660777.2256577075	464872.6974639741	518035.6112093098	423493.68368613085	812532.3395819719	482164.0872316705	588665.1389332304	570897.9148373369	-32849528.78001536
574315.8042994684	571332.8341407138	333604.52770682087	649408.8596294456	660470.6674642424	629155.9250896064	725317.2647610492	583251.5477252441	731613.1663306464	611438.2660306391	482224.541353877	540678.1910632333	477719.69271782745	491630.4189445772	724892.7735691014	565774.3263918274	448909.37657725735	566442.8565930311	1009999.0	-35688317.041664325
703625.6560747977	489307.8745855781	820000.4652695962	595497.8245698438	612189.8258019467	416327.6439701529	378051.866712756	596058.7872531159	500934.1641323778	367552.6563505295	279457.9556950551	408758.661710558	738238.8285311372	825149.3607468096	527382.9675381712	542694.4846124	393744.32826459	384406.1366282902	759890.7336581374	-38187171.436014734
549705.9492822749	342083.2728245866	663105.429588838	117127.4261493791	665369.0052665361	631817.6925913643	470331.6330720936	687274.0344556544	502184.72240954987	566663.2526504737	569497.5186050425	983113.573488551	670944.1038017144	640593.7015393012	372659.2657587234	541856.0484802673	332725.0486387175	626146.9706890747	567445.7775946225	-37627030.2974149
506030.74056046206	481255.7386638348	508614.3019041043	358568.0628134979	564954.3741705442	520750.8305793083	309407.9132392608	653556.1184445879	380592.33126652776	570623.312791412	698376.1763946395	669851.6501510008	485935.3108180303	510778.9348027782	630162.1092271403	625043.080408896	357649.4731665853	403616.5928428647	222550.4217337034	-33553154.395687863
604685.1869593936	719998.6911274974	567442.0741342533	490849.0079912028	369696.9784129544	348460.17632608546	489446.93259740015	458314.4684321472	483778.95428565046	565841.9558730649	599208.4936321765	531825.1478282262	549789.26849887	562890.5187283447	225566.80993140407	372237.4062979857	418345.45325107296	346532.1228154569	639058.502868683	-36709992.72307216
546793.5920691619	239719.00083264068	594400.208469403	544447.6564599333	635506.5266929166	633986.6929768646	562154.6529408698	506821.1267038128	391071.55714026873	494850.8795472047	704951.1515946279	425512.08560940425	220809.92707489216	434494.3081037983	582896.3335651569	471929.8003686218	514145.64144241705	237707.7302339807	80686.70470021263	-32037752.05015676
403496.4081391514	681806.6323298494	700858.5565471188	541229.3952614355	461256.1384238141	416639.0278472107	223754.26730965733	578630.887665378	410116.6678461239	766763.4531653576	301135.2213094144	459518.9808256026	467591.8879222846	611802.193686035	748570.2599550135	304714.8910689173	398144.43742021406	316465.9250228648	668675.8862289744	-36091760.30221726
543952.428237046	451189.186879427	319684.2331557961	558279.4588312674	581603.9581167621	344478.4428239146	629230.8348139676	648854.2245059763	628862.9168248161	694797.2105705481	399175.8965625242	659615.4011235689	458797.0103669864	804589.4314017304	622772.7139064156	586622.4819275533	656424.5078576561	443333.1331391006	631383.4057576348	-33952835.43874028
331002.1737681573	785929.2490466645	245645.5107717212	436696.9773853783	658566.9846384685	402469.5632081185	386654.4318726788	526095.5379410703	866701.1648403021	521430.212805675	484097.3056927924	387025.3075418504	535468.9713155709	662878.8567036845	415084.6928877804	603277.2396519113	360188.1239408208	252397.1236133665	616838.1472551775	-32637669.17041573
382069.59481183847	443807.3961109806	397916.27087325417	594681.2589606618	581104.5580856833	375947.8558499314	487282.3313453325	244225.7812409901	811659.1545671774	560361.5753002041	671533.0224522694	651492.1470406741	475993.45520359743	264312.21694794745	421780.583274458	574752.2502478699	444528.86943166365	656184.203369752	545246.5853965962	-35578337.65602981
497469.47759531374	664669.312397106	567975.2064595895	526794.2422863971	481869.17624021496	726486.5134650234	585369.9986020707	623354.538153099	523587.5836485472	459250.7896953175	571906.1934796172	459046.0280239557	542908.6223058657	156495.4637103309	443528.4033054501	517118.12921447697	314641.5373350986	563072.2847517554	479743.55571917386	-33659951.80018294
752551.335559159	564930.8833910325	569481.7344642349	376744.0598764144	387612.6233973344	587154.0045427921	370996.5464399456	610517.9409381707	765123.8249552508	692140.5303041289	605575.8248986619	578933.7562224324	426865.0744252669	541039.4481414455	420742.62394386594	313333.72382217005	441318.9940830099	665475.4538361863	344677.29704999726	-43011906.18931735
407584.255493102	487523.2282767715	362440.456971727	433993.4994664261	383733.3184075322	483139.7130646784	309444.76029102824	508107.1863915842	326039.68668587384	587172.9723037803	410298.3316253132	581854.9739227932	633824.7005290361	749011.5516421917	149085.13599144405	388705.69442733855	397997.5096658553	576358.7886498019	288324.3807323771	-35895183.10610193
484810.3551828793	435245.9242265387	191711.4886945899	431232.3431214906	393872.9092371999	532236.5673789547	436718.321911066	667657.6557673417	749870.3366505251	654300.4358529171	274119.62770879554	750147.753613039	703605.7533356383	557314.8541254547	682126.5156890712	432956.6554578728	197951.06695823264	408379.4739882192	815084.9419812183	-31660338.900615137
420700.8183577853	407294.4139484093	395566.1537443482	474104.5576606835	641530.6521829118	658530.9012389804	613643.7266172313	609474.5052546051	782437.6910864459	656813.5296429484	483040.69439465855	622108.9889324772	722235.9031737064	448795.03944253415	439358.81161189335	746499.1620186706	399611.6873285557	618189.6846566215	746472.2751940774	-34308204.902062304
427373.9791602709	252171.14169370872	597136.4524932608	461450.0547067596	609808.3274586482	290275.10838608927	745898.6716900377	387181.801213974	626648.47282267	574549.6044101074	486851.6777153461	504160.7916583902	390981.34039642784	713098.6060159791	500754.46083321096	320567.32090649905	387647.5886914777	530670.8567963052	685486.2010321663	-34635328.0687154
321379.84982041834	568665.9041643933	485184.6554376764	709622.6878354173	688273.7676241187	461248.7359306108	505853.540387247	655843.1345404653	553702.3507889846	363026.5303977449	843581.1777285761	404440.5563265622	831160.1065895797	607252.8705165734	411051.5586330849	148617.09391396103	536192.1155380479	299656.94562100293	601241.0042113068	-39212685.756074585
446004.1425544653	402489.292860247	424700.8958613165	521468.13800504577	561889.9738007225	559229.8817433999	670350.0081947673	691169.8507149821	553978.9971470992	405887.16924618895	474404.4473630805	402438.4590040423	720711.910542499	797581.3445571561	589023.9305914228	653826.0256014561	468899.7812029218	563385.193182768	296569.5362879782	-33832464.84543925
495077.3777974142	300888.92802942777	284093.81635603245	507375.7711137239	532856.8159464407	526367.0374867059	528553.5416298778	838830.2273350442	530391.4825698589	503946.9352361676	532250.6758527393	682914.5104885104	474078.4594060718	638591.7547058978	553828.8311520738	473877.75623091	450974.5614365062	733050.881810856	583439.004780802	-33889815.48590705
560695.0879635187	426289.8235651705	424132.1399307266	550849.7573232604	676650.8258788169	251474.52435113717	629752.5378076972	476785.3664083722	678761.1284786805	296527.3798485529	898500.3584472303	418812.8405328119	683022.030926397	546577.596875639	385689.7041354104	560890.3880818847	568488.1825197564	299327.4563719505	654903.4739170448	-33362571.707777534
386047.6174602122	466436.0077252714	752257.3449971632	230867.5663057088	538774.1098565423	520603.08711200114	508733.0303028095	724740.7602652074	582277.2309781237	502777.2377864232	417330.6755205948	580641.9445389443	645739.667201932	571914.0360562053	480402.29971726914	410463.2395155331	484653.0298189733	556850.3056770039	432673.9765006486	-34359142.256745845
550524.4235119296	496786.31731238606	517259.5518411556	650445.3818682036	460451.9357638098	512728.1781342864	334225.518919744	674001.1907784524	674470.5820452955	609200.7894103768	535188.6382665003	471047.4970579563	284011.2241555147	592312.5157797846	603681.0483561144	835659.8622888083	386420.3897670008	550191.0779726569	719245.7901161182	-34559315.09135074
532789.4690887618	655688.8729142366	788285.8126329123	470530.3456989324	937301.151762646	529546.9988395709	677988.3639012328	458125.8791740282	752165.6630847126	705768.9416692867	746347.6449440651	549145.1419783762	303800.227669055	611212.4401426654	264109.0873879503	466708.7628596851	461238.8043360283	840159.9705190002	595201.9753015572	-47041707.64496026
453717.7827359985	644279.1284090254	566776.4468457305	455510.09155847336	699547.5593144192	481120.87756235217	407314.4842829328	440135.7896190084	366133.96142576885	519099.26713373966	709205.4786682125	430042.1101205575	507702.8728101863	474873.3629315163	462976.9305163029	282847.71969925734	408561.6264802183	486351.4601415439	629762.7580531318	-37656198.935026646
697685.1641762925	530073.9068011955	59530.602288086295	574047.2049862238	724919.6468558823	492463.8415895192	720657.9257864222	329591.2806330188	305686.14521204866	586895.6847118825	590993.769999112	729555.8981196063	571314.0004350794	409340.5232760805	528498.1354557471	613457.5413447801	196928.78907097003	507004.1911446677	493247.64651404216	-33075205.867935136
483194.4494106577	570064.7188646783	590091.8403992818	520831.6741374221	387043.3072379802	144475.8337960789	520259.87323463935	467502.1195480224	323960.9788044943	675419.8578698324	270283.87848368427	627078.1903878717	281951.036713855	571386.855416992	628288.2521557565	466435.04995318217	653053.7925796554	776946.3853381886	582518.9041621172	-33031704.70107128
766366.9247910487	540316.7028230022	356725.4623565896	437987.1316404952	606236.5901116021	547219.0811788377	448558.0219394573	334431.6577357826	504050.5465445496	546772.5874704197	415499.4155141505	718914.8904632299	562227.1553326036	571475.9118862303	449079.36703905766	790809.9429358507	289040.71128601336	444667.9777365457	475045.1938298264	-34999470.51825162
604898.1341458549	615106.5242303794	467700.9798632663	620470.1743357645	555005.3102182973	566807.6215733408	889743.2198270515	555834.7466725209	433138.6857572831	457250.1514227921	503471.2583288782	557829.6399895769	489439.9076797173	361940.9455409481	185689.92523477733	367634.65726141166	444298.5413394637	521705.0503584335	616396.8763489051	-34384900.945141934
333589.8514896278	589140.4037468492	281397.14786192245	590895.0465719145	692642.8881422735	490662.8181863786	444311.5386145738	657853.2413881453	593633.7978406926	727569.1459792139	347476.4053955938	505520.2363424975	450221.7119217634	580581.519055185	585504.7106840326	540954.095001608	607684.2198737272	461436.9712432756	382051.2131799006	-33413495.961348534
244067.0013235236	592231.5273826285	302357.54790932854	362447.9530424638	550479.3989485339	485926.4768782797	323081.3747953274	552578.3935573181	655113.8256071069	397514.90772334987	715261.1434701766	325421.54235757416	780089.5377547779	504827.6621438947	519164.7431481733	223016.23331640955	428833.2506560318	544452.4468918417	532122.8679448696	-35053724.28257917
412249.5147616353	745514.5446985293	652451.828272441	737917.7907335988	803024.466597313	289791.7684640729	368509.0652919989	410358.61517352064	371304.7444403047	603741.0186431243	427893.3284652977	828765.0107658763	750060.499741999	554232.8655176309	769662.5998755913	752452.181586931	379105.6783782492	236502.9781184095	511579.2494757201	-36444294.18438736
327261.857137444	573054.9804395473	115511.08818478032	486079.7235389257	467728.2996766752	643435.3172635903	799156.3821444635	492183.640275252	718200.9316372261	512890.8289809754	365503.60247588006	783499.3382631487	554629.4616376838	555563.2114410374	594126.9180914538	562315.8829184024	427926.7552282068	330466.480946162	503385.82982907456	-29109531.74352351
556857.744552797	652203.505588896	500853.0762676983	578691.9711656283	440663.91342559207	434443.5495417344	587835.017616631	574059.2640106748	586983.5150211342	714104.7691029795	293814.3013063392	406576.56201967376	513506.46120766527	466613.798992554	966555.3795619252	600142.7604309617	426760.7123895966	442070.6674772642	470713.12856685	-32403757.300886013
579510.2817265189	360725.4414282637	388555.5097978827	557200.9352270771	460726.3285304333	700759.9148058366	379294.9812663145	132510.1842338675	395928.214719908	601847.6523070099	651335.5365399708	485008.34828629415	441937.1618780128	551251.849164508	740122.0846649965	578690.6030174269	373722.1762881959	795370.6345963099	547299.2248918068	-38973074.421596825
421908.0927746828	902141.9841576252	544811.1278947557	620211.0395484366	632031.5459092921	587700.3199185536	615835.4669422595	398402.75402775896	566169.3305697631	369599.4443698405	489207.748431677	441054.25800699583	531567.8008009633	595801.195410334	565608.26451848	564364.8449418518	359126.2713161941	477089.968414897	689007.2655265843	-37200228.4657837
699490.3440660192	434547.9290776384	658815.0497140432	582480.7055210237	466399.5433541805	532383.6454175764	580630.2870560804	515174.162772608	488836.160502844	341194.39519331726	408759.7470602808	508565.2191592919	400230.31049329526	450588.741134546	645883.6445559316	503087.77291865967	714075.3967573753	543663.2467308334	707673.1730528526	-33319645.090331428
492839.6049973619	595035.1978593948	565314.9241263818	344986.59840655135	875371.9262996346	508993.8718082017	548497.2347642985	318730.81241628376	530658.5107481272	582200.4191796567	336806.4599190081	397555.1187319199	354090.8529322207	519005.4390936542	528533.2324338078	484439.7950269224	475530.1838658448	605939.6106294082	630168.014968701	-35302054.920259625
428849.8319507943	564618.1889413479	580012.6861615506	426841.67743399	407298.24522354495	518785.6376280085	613140.5752948906	728733.378177097	681863.7989752092	378976.6088874575	494421.5948847982	604797.3258299469	361025.0076619719	512218.5108363944	592297.2684869865	558518.6012971349	437006.3519803357	423068.2578361809	320237.35276418406	-30957342.516787097
582979.258771117	558802.4347532379	272130.2614037745	431928.845246584	671361.5713999929	549244.9284998273	620794.1236883414	579024.4830949178	753223.1053748673	591324.6008179445	456138.26671068417	414709.47757834167	516336.00542831846	257136.55238666775	473499.5364379655	487124.8558552775	262166.07321174105	385262.058697836	671747.2975464723	-30871115.141179778
521230.38867014175	738236.8751940907	545853.6724512882	661779.9593140825	634076.2260244398	238371.7213248238	731447.4052532377	548891.1323568504	503840.3715093925	597760.1783694116	462550.2469469665	573049.5081990847	397503.7334828887	710544.867369968	483285.8715997946	459441.4352068635	318417.1474739392	549997.6093252794	574715.2105424757	-37919584.07410024
548851.6210157545	429591.33918887033	396917.7237908977	566901.3875844514	721065.5720936088	502422.1211655126	581743.0624760215	739490.4886697588	547332.3515417688	927361.7861366762	604804.4789246022	297628.24483770586	587471.6763604933	601541.4103307349	677534.6911694502	624806.0009931768	419066.1574627577	344522.4061285818	512973.4568602712	-35081359.383737974
467614.9711581759	711950.1362366916	673045.4976901062	511440.8991114444	448891.4322456061	440268.16599008697	566489.6193022415	664699.0003596409	596134.5546491442	695338.8921696378	617016.880378393	671681.7238432216	161766.45947067183	446085.9061276046	346081.69879216334	331431.9269002946	437498.00522970856	313835.9825895072	398454.78386474	-36178675.07445873
